id_mutation,date_mutation,nature_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,prix_au_m2
2024-1009318,08/01/2024,Vente,480335.0,83200,Toulon,Maison,94.0,4,346.0,5.976368,43.13688,5109.95
2024-1009038,08/01/2024,Vente,647500.0,83000,Toulon,Appartement,72.0,3,693.0,5.963759,43.113929,8993.06
2024-1009038,08/01/2024,Vente,647500.0,83000,Toulon,Appartement,72.0,3,693.0,5.963759,43.113929,8993.06
2024-1009071,08/01/2024,Vente,695700.0,83000,Toulon,Maison,155.0,6,1475.0,5.956685,43.118436,4488.39
2025-414207,08/01/2025,Vente,50000.0,83200,Toulon,Appartement,16.0,1,,5.915666,43.127888,3125.0
2025-414041,08/01/2025,Vente,94000.0,83100,Toulon,Appartement,43.0,2,,5.970436,43.122706,2186.05
2025-413998,08/01/2025,Vente,110000.0,83200,Toulon,Appartement,66.0,4,,5.909589,43.128873,1666.67
2025-414429,08/01/2025,Vente,121000.0,83000,Toulon,Appartement,51.0,2,,5.940075,43.120113,2372.55
2025-414192,08/01/2025,Vente,160000.0,83200,Toulon,Appartement,48.0,2,,5.892718,43.142267,3333.33
2025-414532,08/01/2025,Vente,162800.0,83200,Toulon,Appartement,56.0,3,,5.905488,43.143653,2907.14
2025-414120,08/01/2025,Vente,207250.0,83200,Toulon,Appartement,71.0,3,,5.902529,43.137123,2919.01
2025-414218,08/01/2025,Vente,227000.0,83000,Toulon,Appartement,89.0,4,,5.940075,43.120113,2550.56
2025-414250,08/01/2025,Vente,300000.0,83100,Toulon,Maison,100.0,3,1000.0,5.960837,43.129704,3000.0
2025-414250,08/01/2025,Vente,300000.0,83100,Toulon,Maison,100.0,3,1590.0,5.960837,43.129704,3000.0
2024-1010099,08/02/2024,Vente,20000.0,83200,Toulon,Appartement,56.0,3,,5.896866,43.127138,357.14
2024-1018542,08/02/2024,Adjudication,26000.0,83200,Toulon,Appartement,77.0,4,,5.896866,43.127138,337.66
2024-1019497,08/02/2024,Adjudication,51000.0,83000,Toulon,Appartement,55.0,1,,5.932827,43.122529,927.27
2024-1009939,08/02/2024,Vente,88000.0,83000,Toulon,Appartement,30.0,1,,5.932931,43.122168,2933.33
2024-1010609,08/02/2024,Vente,105000.0,83000,Toulon,Appartement,52.0,2,,5.922107,43.130174,2019.23
2024-1010355,08/02/2024,Vente,109000.0,83200,Toulon,Appartement,62.0,3,,5.91105,43.129603,1758.06
2024-1010624,08/02/2024,Vente,109000.0,83200,Toulon,Appartement,68.0,4,,5.904829,43.127606,1602.94
2024-1019058,08/02/2024,Adjudication,114000.0,83000,Toulon,Appartement,72.0,4,,5.933806,43.125849,1583.33
2024-1010620,08/02/2024,Vente,133000.0,83000,Toulon,Appartement,44.0,2,,5.935779,43.116514,3022.73
2024-1010986,08/02/2024,Vente,172000.0,83000,Toulon,Appartement,79.0,3,,5.940606,43.12078,2177.22
2024-1010067,08/02/2024,Vente,210000.0,83000,Toulon,Appartement,41.0,2,58.0,5.931787,43.121687,5121.95
2024-1010067,08/02/2024,Vente,210000.0,83000,Toulon,Appartement,14.0,1,58.0,5.931787,43.121687,15000.0
2024-1010067,08/02/2024,Vente,210000.0,83000,Toulon,Appartement,41.0,2,58.0,5.931787,43.121687,5121.95
2024-1010067,08/02/2024,Vente,210000.0,83000,Toulon,Appartement,41.0,2,58.0,5.931787,43.121687,5121.95
2024-1010067,08/02/2024,Vente,210000.0,83000,Toulon,Appartement,30.0,2,58.0,5.931787,43.121687,7000.0
2024-1009859,08/02/2024,Vente,219000.0,83200,Toulon,Appartement,86.0,4,,5.90973,43.141503,2546.51
2024-1009990,08/02/2024,Vente,220000.0,83000,Toulon,Appartement,74.0,3,,5.929491,43.131605,2972.97
2024-1009860,08/02/2024,Vente,244600.0,83000,Toulon,Appartement,77.0,3,,5.934826,43.108826,3176.62
2024-1010158,08/02/2024,Vente,410000.0,83200,Toulon,Maison,111.0,4,739.0,5.907155,43.142154,3693.69
2024-1009958,08/02/2024,Vente,1137600.0,83200,Toulon,Appartement,50.0,3,,5.90193,43.138967,22752.0
2024-1009958,08/02/2024,Vente,1137600.0,83200,Toulon,Appartement,60.0,3,,5.90193,43.138967,18960.0
2024-1009958,08/02/2024,Vente,1137600.0,83200,Toulon,Appartement,60.0,3,,5.90193,43.138967,18960.0
2024-1009958,08/02/2024,Vente,1137600.0,83200,Toulon,Appartement,50.0,2,,5.90193,43.138967,22752.0
2024-1010900,08/03/2024,Vente,55417.0,83000,Toulon,Appartement,13.0,1,,5.932138,43.123315,4262.85
2024-1010903,08/03/2024,Vente,66299.0,83100,Toulon,Appartement,64.0,3,,5.978928,43.131642,1035.92
2024-1011175,08/03/2024,Vente,73000.0,83200,Toulon,Appartement,43.0,2,,5.908002,43.128933,1697.67
2024-1011126,08/03/2024,Vente,107000.0,83000,Toulon,Appartement,29.0,1,,5.946903,43.118781,3689.66
2024-1011322,08/03/2024,Vente,110000.0,83000,Toulon,Appartement,34.0,1,,5.93464,43.121933,3235.29
2024-1011105,08/03/2024,Vente,140000.0,83000,Toulon,Appartement,39.0,2,50.0,5.932006,43.123305,3589.74
2024-1011105,08/03/2024,Vente,140000.0,83000,Toulon,Appartement,39.0,1,50.0,5.932006,43.123305,3589.74
2024-1011105,08/03/2024,Vente,140000.0,83000,Toulon,Appartement,35.0,1,50.0,5.932006,43.123305,4000.0
2024-1011105,08/03/2024,Vente,140000.0,83000,Toulon,Appartement,41.0,2,50.0,5.932006,43.123305,3414.63
2024-1011105,08/03/2024,Vente,140000.0,83000,Toulon,Appartement,35.0,1,50.0,5.932006,43.123305,4000.0
2024-1011571,08/03/2024,Vente,160000.0,83000,Toulon,Appartement,48.0,2,,5.932421,43.122281,3333.33
2024-1010844,08/03/2024,Vente,165000.0,83000,Toulon,Appartement,68.0,4,,5.937337,43.114377,2426.47
2024-1011110,08/03/2024,Vente,169000.0,83000,Toulon,Appartement,88.0,4,,5.936191,43.125167,1920.45
2024-1010998,08/03/2024,Vente,230750.0,83000,Toulon,Appartement,63.0,3,,5.94771,43.124628,3662.7
2024-1011503,08/03/2024,Vente,270000.0,83000,Toulon,Maison,118.0,4,232.0,5.948135,43.116041,2288.14
2024-1010850,08/03/2024,Vente,380170.0,83000,Toulon,Appartement,120.0,5,,5.92582,43.133622,3168.08
2024-1011516,08/03/2024,Vente,420259.0,83200,Toulon,Maison,114.0,5,501.0,5.978335,43.140234,3686.48
2024-1011220,08/03/2024,Vente,459500.0,83200,Toulon,Maison,89.0,4,501.0,5.886658,43.148173,5162.92
2024-1011151,08/03/2024,Vente,1327500.0,83200,Toulon,Maison,255.0,10,810.0,5.917748,43.137045,5205.88
2024-1011151,08/03/2024,Vente,1327500.0,83200,Toulon,Maison,255.0,10,2600.0,5.917748,43.137045,5205.88
2024-1011348,08/03/2024,Vente Terrain À Bâtir,1750000.0,83100,Toulon,Maison,124.0,5,448.0,5.97966,43.1197,14112.9
2024-1011348,08/03/2024,Vente Terrain À Bâtir,1750000.0,83100,Toulon,Appartement,90.0,5,500.0,5.97994,43.119748,19444.44
2024-1011348,08/03/2024,Vente Terrain À Bâtir,1750000.0,83100,Toulon,Appartement,35.0,1,500.0,5.97994,43.119748,50000.0
2024-1011348,08/03/2024,Vente Terrain À Bâtir,1750000.0,83100,Toulon,Appartement,90.0,5,267.0,5.97994,43.119748,19444.44
2024-1011348,08/03/2024,Vente Terrain À Bâtir,1750000.0,83100,Toulon,Appartement,35.0,1,267.0,5.97994,43.119748,50000.0
2024-1011348,08/03/2024,Vente Terrain À Bâtir,1750000.0,83100,Toulon,Maison,145.0,5,724.0,5.979996,43.119372,12068.97
2024-1011348,08/03/2024,Vente Terrain À Bâtir,1750000.0,83100,Toulon,Maison,145.0,5,500.0,5.979996,43.119372,12068.97
2024-1011784,08/04/2024,Vente,35000.0,83200,Toulon,Appartement,60.0,3,,5.911838,43.129242,583.33
2024-1012255,08/04/2024,Vente,81500.0,83000,Toulon,Appartement,39.0,1,,5.934353,43.120315,2089.74
2024-1011940,08/04/2024,Vente,85000.0,83000,Toulon,Appartement,28.0,2,,5.947461,43.126441,3035.71
2024-1011853,08/04/2024,Vente,107500.0,83200,Toulon,Appartement,20.0,0,,5.938395,43.136015,5375.0
2024-1012063,08/04/2024,Vente,109000.0,83000,Toulon,Appartement,68.0,3,,5.924375,43.129534,1602.94
2024-1011975,08/04/2024,Vente,130000.0,83200,Toulon,Appartement,60.0,3,,5.908899,43.136037,2166.67
2024-1012035,08/04/2024,Vente,160000.0,83000,Toulon,Appartement,48.0,2,,5.972183,43.116791,3333.33
2024-1011782,08/04/2024,Vente,174000.0,83200,Toulon,Appartement,56.0,3,,5.91625,43.141928,3107.14
2024-1011961,08/04/2024,Vente,185000.0,83000,Toulon,Appartement,65.0,4,,5.961695,43.112709,2846.15
2024-1012271,08/04/2024,Vente,238400.0,83200,Toulon,Appartement,43.0,2,,5.924199,43.136083,5544.19
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,12.0,1,96.0,5.932359,43.123212,33333.33
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1011997,08/04/2024,Vente,400000.0,83000,Toulon,Appartement,32.0,2,96.0,5.932359,43.123212,12500.0
2024-1012219,08/04/2024,Vente,450000.0,83200,Toulon,Maison,103.0,4,740.0,5.906879,43.14967,4368.93
2024-1012027,08/04/2024,Vente,2000000.0,83000,Toulon,Maison,185.0,8,1000.0,5.969187,43.116502,10810.81
2024-1012027,08/04/2024,Vente,2000000.0,83000,Toulon,Maison,185.0,8,2544.0,5.969187,43.116502,10810.81
2025-417668,08/04/2025,Vente,80000.0,83200,Toulon,Appartement,33.0,2,,5.916697,43.132933,2424.24
2025-417328,08/04/2025,Vente,91000.0,83200,Toulon,Appartement,41.0,2,,5.911242,43.128805,2219.51
2025-417236,08/04/2025,Vente,99000.0,83100,Toulon,Appartement,58.0,3,,5.947717,43.120513,1706.9
2025-417198,08/04/2025,Vente,105000.0,83000,Toulon,Appartement,77.0,3,,5.937085,43.117783,1363.64
2025-417195,08/04/2025,Vente,145000.0,83000,Toulon,Appartement,51.0,2,,5.940075,43.120113,2843.14
2025-418002,08/04/2025,Vente,178000.0,83000,Toulon,Appartement,82.0,4,,5.942258,43.124272,2170.73
2025-417531,08/04/2025,Vente,220000.0,83200,Toulon,Appartement,86.0,5,,5.912671,43.139284,2558.14
2025-418024,08/04/2025,Vente,654200.0,83100,Toulon,Maison,127.0,4,332.0,5.970578,43.133894,5151.18
2024-1014267,08/06/2024,Vente,384000.0,83100,Toulon,Maison,72.0,4,378.0,5.96795,43.127167,5333.33
2024-1015335,08/07/2024,Vente,67000.0,83000,Toulon,Appartement,18.0,2,,5.933416,43.12147,3722.22
2024-1015861,08/07/2024,Vente,89000.0,83100,Toulon,Appartement,26.0,1,,5.980609,43.133543,3423.08
2024-1015705,08/07/2024,Vente,120000.0,83200,Toulon,Appartement,70.0,3,,5.894518,43.133907,1714.29
2024-1015688,08/07/2024,Vente,270000.0,83100,Toulon,Maison,55.0,3,254.0,5.95139,43.126835,4909.09
2024-1015523,08/07/2024,Vente,310000.0,83200,Toulon,Maison,77.0,5,300.0,5.892191,43.138225,4025.97
2024-1016288,08/07/2024,Vente,330000.0,83000,Toulon,Appartement,122.0,5,,5.936072,43.132512,2704.92
2024-1015663,08/07/2024,Vente,545000.0,83200,Toulon,Maison,85.0,4,,5.898358,43.138518,6411.76
2024-1016285,08/07/2024,Vente,575000.0,83200,Toulon,Maison,98.0,4,779.0,5.91797,43.136125,5867.35
2024-1015144,08/07/2024,Vente,705000.0,83200,Toulon,Maison,118.0,5,500.0,5.906901,43.148834,5974.58
2024-1015144,08/07/2024,Vente,705000.0,83200,Toulon,Maison,118.0,5,513.0,5.906901,43.148834,5974.58
2024-1016614,08/08/2024,Vente,100000.0,83000,Toulon,Appartement,61.0,4,,5.937067,43.128324,1639.34
2024-1016929,08/08/2024,Vente,110870.0,83000,Toulon,Appartement,44.0,2,,5.936147,43.121804,2519.77
2024-1016937,08/08/2024,Vente,130000.0,83000,Toulon,Appartement,43.0,1,,5.932441,43.126184,3023.26
2024-1017054,08/08/2024,Echange,197000.0,83100,Toulon,Appartement,65.0,3,,5.970355,43.120711,3030.77
2024-1016471,08/08/2024,Vente,220000.0,83200,Toulon,Appartement,38.0,1,,5.974854,43.141927,5789.47
2024-1017053,08/08/2024,Echange,320000.0,83100,Toulon,Maison,79.0,4,,5.970355,43.120711,4050.63
2024-1017456,08/08/2024,Vente,345000.0,83000,Toulon,Appartement,103.0,4,,5.929024,43.131232,3349.51
2024-1016933,08/08/2024,Vente,513125.0,83000,Toulon,Maison,120.0,4,220.0,5.925896,43.132546,4276.04
2024-1018948,08/10/2024,Vente,67000.0,83000,Toulon,Appartement,18.0,1,,5.931919,43.123639,3722.22
2024-1018725,08/10/2024,Vente,80000.0,83000,Toulon,Appartement,32.0,1,,5.942475,43.122217,2500.0
2024-1018808,08/10/2024,Vente,83000.0,83200,Toulon,Appartement,70.0,2,,5.914476,43.137104,1185.71
2024-1018673,08/10/2024,Vente,100000.0,83000,Toulon,Appartement,49.0,2,,5.934014,43.121004,2040.82
2024-1019449,08/10/2024,Vente,102000.0,83200,Toulon,Appartement,55.0,2,,5.916976,43.131164,1854.55
2024-1019098,08/10/2024,Vente,152000.0,83000,Toulon,Appartement,46.0,1,,5.96207,43.110813,3304.35
2024-1018848,08/10/2024,Vente,169000.0,83000,Toulon,Appartement,60.0,3,,5.93611,43.125392,2816.67
2024-1018904,08/10/2024,Vente,187000.0,83200,Toulon,Appartement,40.0,2,,5.902267,43.141055,4675.0
2024-1018767,08/10/2024,Vente,203000.0,83200,Toulon,Appartement,39.0,2,,5.889456,43.146398,5205.13
2024-1019054,08/10/2024,Vente,220000.0,83100,Toulon,Maison,50.0,3,420.0,5.972253,43.124438,4400.0
2024-1019573,08/10/2024,Vente,363000.0,83200,Toulon,Maison,85.0,4,,5.932203,43.162445,4270.59
2024-1019007,08/10/2024,Vente,550000.0,83000,Toulon,Appartement,106.0,4,,5.976117,43.113392,5188.68
2024-1020449,08/11/2024,Vente,40000.0,83200,Toulon,Appartement,88.0,5,,5.896866,43.127138,454.55
2024-1019913,08/11/2024,Vente,62000.0,83200,Toulon,Appartement,27.0,1,,5.903601,43.129614,2296.3
2024-1019956,08/11/2024,Vente,68000.0,83000,Toulon,Appartement,64.0,3,,5.942346,43.121592,1062.5
2024-1019891,08/11/2024,Vente,100000.0,83200,Toulon,Appartement,43.0,2,,5.911214,43.129354,2325.58
2024-1020380,08/11/2024,Vente,110000.0,83000,Toulon,Appartement,46.0,3,,5.925909,43.131406,2391.3
2024-1020480,08/11/2024,Vente,111000.0,83000,Toulon,Appartement,41.0,2,,5.960075,43.116945,2707.32
2024-1020112,08/11/2024,Vente,140629.7,83000,Toulon,Appartement,82.0,5,,5.922673,43.133289,1715.0
2024-1020325,08/11/2024,Vente,176650.0,83000,Toulon,Appartement,59.0,3,,5.952299,43.114081,2994.07
2024-1020488,08/11/2024,Vente,190000.0,83000,Toulon,Appartement,68.0,4,,5.937268,43.113633,2794.12
2024-1020474,08/11/2024,Vente,236770.0,83100,Toulon,Appartement,57.0,3,,,,4153.86
2024-1020110,08/11/2024,Vente,260000.0,83100,Toulon,Appartement,72.0,3,,5.963667,43.133989,3611.11
2024-1020199,08/11/2024,Vente,272000.0,83100,Toulon,Maison,68.0,3,299.0,5.960743,43.124075,4000.0
2024-1020015,08/11/2024,Vente,333000.0,83200,Toulon,Appartement,94.0,6,,5.888463,43.127102,3542.55
2024-1020332,08/11/2024,Vente,352400.0,83000,Toulon,Appartement,80.0,5,,5.947722,43.109707,4405.0
2024-1009190,09/01/2024,Vente,81000.0,83200,Toulon,Appartement,38.0,2,,5.916828,43.129059,2131.58
2024-1009059,09/01/2024,Vente,114300.0,83000,Toulon,Appartement,35.0,1,,5.924734,43.127405,3265.71
2024-1009009,09/01/2024,Vente,163500.0,83100,Toulon,Appartement,66.0,4,,5.963362,43.126905,2477.27
2024-1009100,09/01/2024,Vente,174000.0,83000,Toulon,Appartement,59.0,3,,5.934776,43.11236,2949.15
2024-1009443,09/01/2024,Vente,204120.0,83000,Toulon,Appartement,63.0,3,,5.93905,43.118475,3240.0
2024-1009132,09/01/2024,Vente,305000.0,83200,Toulon,Appartement,72.0,3,,5.924199,43.136083,4236.11
2024-1009166,09/01/2024,Vente,577400.0,83000,Toulon,Appartement,113.0,6,,,,5109.73
2024-1009029,09/01/2024,Vente,865250.0,83000,Toulon,Maison,167.0,7,415.0,5.932609,43.109707,5181.14
2025-414502,09/01/2025,Vente,58000.0,83000,Toulon,Appartement,38.0,1,,5.924734,43.127405,1526.32
2025-414201,09/01/2025,Vente,95000.0,83200,Toulon,Appartement,55.0,3,,5.918605,43.13164,1727.27
2025-414121,09/01/2025,Vente,114187.0,83000,Toulon,Appartement,47.0,2,,5.93069,43.123117,2429.51
2025-414036,09/01/2025,Vente,137000.0,83000,Toulon,Appartement,53.0,3,,5.934551,43.123253,2584.91
2025-414203,09/01/2025,Vente,137800.0,83000,Toulon,Appartement,82.0,3,,5.922016,43.12726,1680.49
2025-414028,09/01/2025,Vente,164010.0,83000,Toulon,Appartement,65.0,3,,5.935036,43.122021,2523.23
2025-414304,09/01/2025,Vente,281500.0,83000,Toulon,Appartement,70.0,3,,5.961695,43.112709,4021.43
2025-414323,09/01/2025,Vente,290800.0,83200,Toulon,Appartement,63.0,4,,5.914067,43.141402,4615.87
2024-1010044,09/02/2024,Vente,28000.0,83200,Toulon,Appartement,77.0,4,,5.896866,43.127138,363.64
2024-1009923,09/02/2024,Vente,108000.0,83000,Toulon,Appartement,33.0,2,,5.935642,43.111531,3272.73
2024-1010635,09/02/2024,Vente,120000.0,83200,Toulon,Appartement,69.0,3,,5.891573,43.128131,1739.13
2024-1010497,09/02/2024,Vente,142500.0,83000,Toulon,Appartement,70.0,3,,5.943285,43.122683,2035.71
2024-1009844,09/02/2024,Vente,143000.0,83000,Toulon,Appartement,56.0,3,,5.938324,43.119613,2553.57
2024-1010640,09/02/2024,Vente,147000.0,83200,Toulon,Appartement,51.0,3,,5.891331,43.142106,2882.35
2024-1010206,09/02/2024,Vente,159000.0,83000,Toulon,Appartement,59.0,3,,5.940058,43.123393,2694.92
2024-1010214,09/02/2024,Vente,180000.0,83100,Toulon,Appartement,70.0,2,,5.961678,43.128989,2571.43
2024-1010051,09/02/2024,Vente,217300.0,83000,Toulon,Appartement,50.0,2,,5.934826,43.108826,4346.0
2024-1010629,09/02/2024,Vente,345000.0,83000,Toulon,Maison,72.0,3,298.0,5.955846,43.120424,4791.67
2024-1010041,09/02/2024,Vente,677000.0,83200,Toulon,Maison,106.0,4,960.0,5.908195,43.146897,6386.79
2024-1011139,09/03/2024,Vente,66000.0,83000,Toulon,Appartement,40.0,2,,5.944077,43.123769,1650.0
2024-1012193,09/04/2024,Vente,51500.0,83200,Toulon,Appartement,24.0,1,,5.917379,43.132491,2145.83
2024-1011847,09/04/2024,Vente,70000.0,83100,Toulon,Appartement,24.0,1,,5.97959,43.133322,2916.67
2024-1012118,09/04/2024,Vente,91000.0,83000,Toulon,Appartement,31.0,2,,5.937196,43.123396,2935.48
2024-1011992,09/04/2024,Vente,100000.0,83000,Toulon,Appartement,63.0,4,,5.933904,43.110725,1587.3
2024-1012472,09/04/2024,Vente,125000.0,83200,Toulon,Appartement,82.0,5,,5.912034,43.129956,1524.39
2024-1012638,09/04/2024,Vente,215000.0,83000,Toulon,Appartement,42.0,2,,5.961291,43.120415,5119.05
2024-1012224,09/04/2024,Vente,236301.0,83000,Toulon,Appartement,40.0,2,,5.962223,43.110176,5907.52
2024-1012115,09/04/2024,Vente,300710.0,83000,Toulon,Appartement,81.0,4,,5.939674,43.130225,3712.47
2024-1011861,09/04/2024,Vente,395000.0,83200,Toulon,Maison,141.0,5,761.0,5.900917,43.139576,2801.42
2024-1011862,09/04/2024,Vente,477808.0,83200,Toulon,Maison,145.0,6,620.0,5.900684,43.1433,3295.23
2025-417518,09/04/2025,Vente,88500.0,83000,Toulon,Appartement,30.0,1,,5.945859,43.122584,2950.0
2025-417357,09/04/2025,Vente,100000.0,83000,Toulon,Appartement,40.0,2,,5.932757,43.122487,2500.0
2025-417529,09/04/2025,Vente,115000.0,83100,Toulon,Appartement,67.0,4,,5.97295,43.12175,1716.42
2025-417194,09/04/2025,Vente,138000.0,83000,Toulon,Appartement,63.0,3,,5.932345,43.1209,2190.48
2025-417254,09/04/2025,Vente,150000.0,83100,Toulon,Appartement,68.0,3,,5.954836,43.124473,2205.88
2025-417330,09/04/2025,Vente,150000.0,83200,Toulon,Appartement,57.0,3,,5.911094,43.138627,2631.58
2025-417965,09/04/2025,Vente,150000.0,83000,Toulon,Appartement,56.0,1,,5.939033,43.110994,2678.57
2025-417289,09/04/2025,Vente,163000.0,83200,Toulon,Appartement,58.0,3,,5.896769,43.135986,2810.34
2025-417390,09/04/2025,Vente,213800.0,83000,Toulon,Appartement,89.0,4,,5.920845,43.12831,2402.25
2025-418021,09/04/2025,Vente,300000.0,83100,Toulon,Maison,60.0,3,292.0,5.976552,43.13053,5000.0
2025-418117,09/04/2025,Vente,548000.0,83200,Toulon,Maison,99.0,5,576.0,5.922334,43.138376,5535.35
2025-418786,09/05/2025,Vente,60500.0,83000,Toulon,Appartement,29.0,1,,5.921919,43.127983,2086.21
2025-419103,09/05/2025,Vente,120000.0,83000,Toulon,Appartement,56.0,2,,5.931232,43.122795,2142.86
2025-418643,09/05/2025,Vente,122000.0,83000,Toulon,Appartement,49.0,3,,5.924987,43.127099,2489.8
2025-419842,09/06/2025,Vente,140000.0,83000,Toulon,Appartement,75.0,3,,5.932669,43.120651,1866.67
2024-1016251,09/07/2024,Vente,99000.0,83000,Toulon,Appartement,47.0,2,,5.93303,43.122938,2106.38
2024-1015350,09/07/2024,Vente,135000.0,83200,Toulon,Appartement,56.0,3,,5.919802,43.129865,2410.71
2024-1015845,09/07/2024,Vente,145000.0,83000,Toulon,Appartement,54.0,2,,5.927293,43.126644,2685.19
2024-1015786,09/07/2024,Vente,170000.0,83200,Toulon,Appartement,71.0,3,,5.908815,43.128919,2394.37
2024-1015493,09/07/2024,Vente,230000.0,83200,Toulon,Appartement,83.0,4,,5.901435,43.131284,2771.08
2024-1015787,09/07/2024,Vente,280000.0,83200,Toulon,Maison,160.0,6,510.0,5.891084,43.128928,1750.0
2024-1015573,09/07/2024,Vente,466000.0,83200,Toulon,Maison,79.0,4,515.0,5.890489,43.14051,5898.73
2024-1017276,09/08/2024,Vente,54500.0,83000,Toulon,Appartement,60.0,2,,5.93464,43.123146,908.33
2024-1016915,09/08/2024,Vente,98000.0,83200,Toulon,Appartement,55.0,3,,5.918279,43.130122,1781.82
2024-1016654,09/08/2024,Vente,122500.0,83100,Toulon,Appartement,58.0,3,,5.956996,43.123418,2112.07
2024-1016649,09/08/2024,Vente,123000.0,83000,Toulon,Appartement,68.0,3,,5.945129,43.121603,1808.82
2024-1017115,09/08/2024,Vente,135000.0,83000,Toulon,Appartement,57.0,2,,5.927699,43.127239,2368.42
2024-1016882,09/08/2024,Vente,139000.0,83200,Toulon,Appartement,38.0,2,,5.917249,43.132083,3657.89
2024-1016908,09/08/2024,Vente,150000.0,83000,Toulon,Appartement,75.0,3,,5.933924,43.121891,2000.0
2024-1017231,09/08/2024,Vente,165000.0,83000,Toulon,Appartement,66.0,3,,5.922729,43.128851,2500.0
2024-1016943,09/08/2024,Vente,175000.0,83200,Toulon,Appartement,67.0,4,,5.917578,43.149332,2611.94
2024-1016867,09/08/2024,Vente,185000.0,83100,Toulon,Appartement,59.0,4,,5.963934,43.132241,3135.59
2024-1017045,09/08/2024,Vente,219000.0,83100,Toulon,Appartement,63.0,3,,5.963667,43.133989,3476.19
2024-1016530,09/08/2024,Vente,346000.0,83200,Toulon,Appartement,73.0,3,,5.934696,43.136883,4739.73
2024-1016715,09/08/2024,Vente,349650.0,83000,Toulon,Appartement,68.0,3,,5.937018,43.10947,5141.91
